Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 07/09/2023
TIME       : 09:43:35
FILENAME   : C:\Users\jamar\Documents\Masters Thesis Project\Magueyes\CSV\VEI_S2_230907094335_X4479.CSV
CREATED BY : Diver-Office 12.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=24
  Status                  =Started =0
  Serial number           =..00-X4479  324.
  Instrument number       =          UTC-4     
                          =0
  Location                =VEI_S2
  Sample period           =M15
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3]
  Identification          =2: SPEC.COND.
  Reference level         =0.000     ms/cm
  Range                   =120.000   ms/cm


[Series settings]
  Serial number           =..00-X4479  324.
  Instrument number       =          UTC-4     
  Location                =VEI_S2
  Sample period           =00 00:15:00 0
  Sample method           =T   
  Start date / time       =48:30:11 17/08/23
  End date / time         =48:30:09 07/09/23
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3 from data header]
  Identification          =2: SPEC.COND.
  Reference level         =0.000     ms/cm
  Range                   =120.000   ms/cm


Date/time,Pressure[cmH2O],Temperature[°C],2:Spec.cond.[ms/cm]
2023/09/01 05:45:48,1270.975,30.430,50.704
2023/09/01 06:00:48,1269.750,30.443,50.980
2023/09/01 06:15:48,1269.050,30.420,50.840
2023/09/01 06:30:48,1270.392,30.390,50.760
2023/09/01 06:45:48,1269.633,30.390,50.732
2023/09/01 07:00:48,1269.167,30.367,50.692
2023/09/01 07:15:48,1268.000,30.367,50.676
2023/09/01 07:30:48,1266.892,30.327,50.664
2023/09/01 07:45:48,1267.533,30.297,50.644
2023/09/01 08:00:48,1267.825,30.327,50.680
2023/09/01 08:15:48,1266.483,30.390,50.792
2023/09/01 08:30:48,1266.192,30.397,50.768
2023/09/01 08:45:48,1267.358,30.460,50.820
2023/09/01 09:00:48,1267.242,30.437,50.472
2023/09/01 09:15:48,1266.892,30.513,50.768
2023/09/01 09:30:48,1268.117,30.537,50.796
2023/09/01 09:45:48,1268.000,30.623,50.800
2023/09/01 10:00:48,1267.825,30.663,50.780
2023/09/01 10:15:48,1269.050,30.693,50.780
2023/09/01 10:30:48,1269.458,30.797,50.372
2023/09/01 10:45:48,1267.825,30.797,50.400
2023/09/01 11:00:48,1270.392,30.843,50.448
2023/09/01 11:15:48,1270.683,30.907,50.492
2023/09/01 11:30:48,1270.508,30.937,50.488
2023/09/01 11:45:48,1270.392,31.000,50.616
2023/09/01 12:00:48,1271.267,31.000,50.332
2023/09/01 12:15:48,1270.975,31.037,50.636
2023/09/01 12:30:48,1270.508,31.023,50.564
2023/09/01 12:45:48,1271.558,31.013,50.552
2023/09/01 13:00:48,1271.150,31.013,50.532
2023/09/01 13:15:48,1271.558,31.030,50.500
2023/09/01 13:30:48,1272.667,31.060,50.556
2023/09/01 13:45:48,1271.908,31.077,50.560
2023/09/01 14:00:48,1271.908,31.110,50.576
2023/09/01 14:15:48,1271.442,31.133,50.616
2023/09/01 14:30:48,1272.200,31.163,50.652
2023/09/01 14:45:48,1273.367,31.123,50.620
2023/09/01 15:00:48,1271.558,31.133,50.592
2023/09/01 15:15:48,1272.317,31.163,50.648
2023/09/01 15:30:48,1271.908,31.140,50.612
2023/09/01 15:45:48,1271.733,31.133,50.648
2023/09/01 16:00:48,1271.267,31.147,50.652
2023/09/01 16:15:48,1271.150,31.133,49.800
2023/09/01 16:30:48,1270.508,31.083,50.608
2023/09/01 16:45:48,1271.442,31.093,50.652
2023/09/01 17:00:48,1272.200,31.093,50.660
2023/09/01 17:15:48,1270.100,31.110,50.696
2023/09/01 17:30:48,1270.392,31.110,50.672
2023/09/01 17:45:48,1271.267,31.100,50.624
2023/09/01 18:00:48,1271.150,31.083,50.612
2023/09/01 18:15:48,1272.025,31.110,50.652
2023/09/01 18:30:48,1272.025,31.110,50.652
2023/09/01 18:45:48,1273.542,31.077,50.636
2023/09/01 19:00:48,1272.025,31.070,50.556
2023/09/01 19:15:48,1272.025,31.060,50.576
2023/09/01 19:30:48,1274.125,31.030,50.532
2023/09/01 19:45:48,1272.317,31.037,50.572
2023/09/01 20:00:48,1271.733,31.047,50.624
2023/09/01 20:15:48,1273.542,31.013,50.604
2023/09/01 20:30:48,1274.417,31.007,50.604
2023/09/01 20:45:48,1273.717,31.000,50.608
2023/09/01 21:00:48,1274.767,31.007,50.544
2023/09/01 21:15:48,1276.575,31.000,50.472
2023/09/01 21:30:48,1275.350,30.967,50.512
2023/09/01 21:45:48,1276.225,30.960,50.580
2023/09/01 22:00:48,1275.817,30.977,50.564
2023/09/01 22:15:48,1276.867,30.983,50.536
2023/09/01 22:30:48,1276.108,30.967,50.516
2023/09/01 22:45:48,1276.867,30.943,50.472
2023/09/01 23:00:48,1277.158,30.930,50.472
2023/09/01 23:15:48,1277.333,30.937,50.464
2023/09/01 23:30:48,1275.350,30.913,50.436
2023/09/01 23:45:48,1277.333,30.907,50.452
2023/09/02 00:00:48,1276.692,30.907,50.228
2023/09/02 00:15:48,1274.008,30.913,50.400
2023/09/02 00:30:48,1276.867,30.890,50.372
2023/09/02 00:45:48,1276.225,30.890,50.476
2023/09/02 01:00:48,1275.350,30.867,50.424
2023/09/02 01:15:48,1273.367,30.883,50.448
2023/09/02 01:30:48,1275.933,30.850,50.448
2023/09/02 01:45:48,1274.417,30.827,50.440
2023/09/02 02:00:48,1273.542,30.803,50.372
2023/09/02 02:15:48,1273.717,30.763,50.420
2023/09/02 02:30:48,1273.542,30.763,50.424
2023/09/02 02:45:48,1273.367,30.757,50.832
2023/09/02 03:00:48,1271.908,30.757,50.808
2023/09/02 03:15:48,1272.200,30.717,50.836
2023/09/02 03:30:48,1269.925,30.710,50.904
2023/09/02 03:45:48,1269.633,30.693,50.896
2023/09/02 04:00:48,1269.050,30.687,50.944
2023/09/02 04:15:48,1267.533,30.680,50.704
2023/09/02 04:30:48,1267.242,30.657,50.892
2023/09/02 04:45:48,1266.892,30.670,51.032
2023/09/02 05:00:48,1268.408,30.617,50.904
2023/09/02 05:15:48,1268.000,30.623,50.952
2023/09/02 05:30:48,1267.533,30.633,51.052
2023/09/02 05:45:48,1268.000,30.610,51.040
2023/09/02 06:00:48,1269.342,30.577,51.000
2023/09/02 06:15:48,1266.892,30.583,50.972
2023/09/02 06:30:48,1267.358,30.547,50.940
2023/09/02 06:45:48,1268.875,30.437,50.860
2023/09/02 07:00:48,1267.650,30.420,50.888
2023/09/02 07:15:48,1265.258,30.390,50.776
2023/09/02 07:30:48,1266.892,30.420,50.764
2023/09/02 07:45:48,1267.650,30.420,50.744
2023/09/02 08:00:48,1266.600,30.443,50.684
2023/09/02 08:15:48,1266.775,30.467,50.704
2023/09/02 08:30:48,1267.650,30.513,50.700
2023/09/02 08:45:48,1267.067,30.600,50.756
2023/09/02 09:00:48,1267.650,30.647,50.768
2023/09/02 09:15:48,1269.458,30.680,50.800
2023/09/02 09:30:48,1268.292,30.710,50.732
2023/09/02 09:45:48,1269.050,30.733,50.892
2023/09/02 10:00:48,1267.067,30.773,50.400
2023/09/02 10:15:48,1267.533,30.820,50.420
2023/09/02 10:30:48,1267.358,30.827,50.456
2023/09/02 10:45:48,1268.408,30.897,50.500
2023/09/02 11:00:48,1268.700,30.920,50.536
2023/09/02 11:15:48,1269.167,31.023,50.580
2023/09/02 11:30:48,1268.408,31.000,50.500
2023/09/02 11:45:48,1268.583,31.053,50.592
2023/09/02 12:00:48,1269.925,31.123,50.612
2023/09/02 12:15:48,1269.633,31.083,50.640
2023/09/02 12:30:48,1269.458,31.180,50.700
2023/09/02 12:45:48,1269.925,31.170,50.732
2023/09/02 13:00:48,1272.025,31.203,50.764
2023/09/02 13:15:48,1271.442,31.240,50.808
2023/09/02 13:30:48,1269.925,31.273,50.816
2023/09/02 13:45:48,1270.975,31.320,50.380
2023/09/02 14:00:48,1272.958,31.333,50.404
2023/09/02 14:15:48,1273.250,31.367,50.448
2023/09/02 14:30:48,1273.075,31.320,50.364
2023/09/02 14:45:48,1274.592,31.343,50.428
2023/09/02 15:00:48,1276.692,31.360,50.380
2023/09/02 15:15:48,1274.883,31.343,50.416
2023/09/02 15:30:48,1275.175,31.350,50.408
2023/09/02 15:45:48,1275.525,31.360,50.364
2023/09/02 16:00:48,1273.833,31.383,50.420
2023/09/02 16:15:48,1273.367,31.407,50.460
2023/09/02 16:30:48,1273.250,31.437,50.488
2023/09/02 16:45:48,1271.733,31.523,50.592
2023/09/02 17:00:48,1271.908,31.513,50.528
2023/09/02 17:15:48,1272.783,31.477,50.376
2023/09/02 17:30:48,1272.025,31.437,50.364
2023/09/02 17:45:48,1271.558,31.453,50.464
2023/09/02 18:00:48,1270.217,31.460,50.428
2023/09/02 18:15:48,1273.075,31.430,50.436
2023/09/02 18:30:48,1271.558,31.483,50.520
2023/09/02 18:45:48,1273.542,31.413,50.424
2023/09/02 19:00:48,1272.958,31.397,50.444
2023/09/02 19:15:48,1270.683,31.413,50.384
2023/09/02 19:30:48,1270.975,31.430,50.416
2023/09/02 19:45:48,1271.908,31.420,50.532
2023/09/02 20:00:48,1270.975,31.420,50.528
2023/09/02 20:15:48,1270.217,31.397,50.496
2023/09/02 20:30:48,1270.683,31.360,50.432
2023/09/02 20:45:48,1271.267,31.343,50.428
2023/09/02 21:00:48,1271.733,31.350,50.416
2023/09/02 21:15:48,1270.683,31.333,50.436
2023/09/02 21:30:48,1270.508,31.350,50.332
2023/09/02 21:45:48,1270.683,31.263,50.700
2023/09/02 22:00:48,1270.508,31.227,50.552
2023/09/02 22:15:48,1269.925,31.210,50.688
2023/09/02 22:30:48,1270.508,31.203,50.680
2023/09/02 22:45:48,1269.342,31.193,50.636
2023/09/02 23:00:48,1269.750,31.187,50.592
2023/09/02 23:15:48,1269.342,31.203,50.476
2023/09/02 23:30:48,1268.583,31.163,50.696
2023/09/02 23:45:48,1269.633,31.163,50.628
2023/09/03 00:00:48,1269.458,31.180,50.672
2023/09/03 00:15:48,1268.000,31.170,50.672
2023/09/03 00:30:48,1268.292,31.133,50.596
2023/09/03 00:45:48,1268.408,31.133,50.544
2023/09/03 01:00:48,1266.892,31.117,50.136
2023/09/03 01:15:48,1268.408,31.093,50.056
2023/09/03 01:30:48,1267.825,31.083,49.848
2023/09/03 01:45:48,1267.358,31.070,49.600
2023/09/03 02:00:48,1269.167,31.037,49.280
2023/09/03 02:15:48,1268.292,31.013,49.128
2023/09/03 02:30:48,1267.533,31.007,49.560
2023/09/03 02:45:48,1269.925,30.967,49.568
2023/09/03 03:00:48,1269.750,30.953,49.448
2023/09/03 03:15:48,1268.875,30.960,49.048
2023/09/03 03:30:48,1268.292,30.977,49.200
2023/09/03 03:45:48,1270.217,30.983,49.376
2023/09/03 04:00:48,1269.167,30.953,49.816
2023/09/03 04:15:48,1268.583,30.920,49.612
2023/09/03 04:30:48,1266.892,30.897,49.500
2023/09/03 04:45:48,1266.192,30.890,49.488
2023/09/03 05:00:48,1265.842,30.867,49.092
2023/09/03 05:15:48,1265.550,30.873,50.420
2023/09/03 05:30:48,1266.017,30.843,50.416
2023/09/03 05:45:48,1265.433,30.827,50.364
2023/09/03 06:00:48,1265.842,30.797,50.132
2023/09/03 06:15:48,1265.725,30.787,50.288
2023/09/03 06:30:48,1268.117,30.757,50.704
2023/09/03 06:45:48,1268.292,30.750,50.636
2023/09/03 07:00:48,1268.000,30.727,48.272
2023/09/03 07:15:48,1268.117,30.727,50.748
2023/09/03 07:30:48,1268.583,30.733,50.752
2023/09/03 07:45:48,1267.650,30.740,50.672
2023/09/03 08:00:48,1268.583,30.710,50.824
2023/09/03 08:15:48,1269.925,30.703,50.712
2023/09/03 08:30:48,1269.167,30.693,50.816
2023/09/03 08:45:48,1270.683,30.763,50.416
2023/09/03 09:00:48,1270.683,30.750,50.840
2023/09/03 09:15:48,1271.733,30.787,50.472
2023/09/03 09:30:48,1270.392,30.873,50.424
2023/09/03 09:45:48,1270.975,30.890,49.812
2023/09/03 10:00:48,1271.558,30.907,50.432
2023/09/03 10:15:48,1270.100,30.907,50.472
2023/09/03 10:30:48,1270.100,30.983,50.484
2023/09/03 10:45:48,1271.908,31.023,50.536
2023/09/03 11:00:48,1271.267,31.077,50.544
2023/09/03 11:15:48,1270.100,31.000,50.572
2023/09/03 11:30:48,1272.317,31.077,50.624
2023/09/03 11:45:48,1271.267,31.093,50.676
2023/09/03 12:00:48,1271.150,31.140,50.708
2023/09/03 12:15:48,1271.558,31.170,50.756
2023/09/03 12:30:48,1271.733,31.147,50.612
2023/09/03 12:45:48,1272.025,31.157,50.740
2023/09/03 13:00:48,1274.125,31.140,50.780
2023/09/03 13:15:48,1274.767,31.170,50.776
2023/09/03 13:30:48,1274.417,31.180,50.788
2023/09/03 13:45:48,1274.300,31.180,50.792
2023/09/03 14:00:48,1276.983,31.170,50.760
2023/09/03 14:15:48,1275.350,31.170,50.784
2023/09/03 14:30:48,1274.592,31.140,50.740
2023/09/03 14:45:48,1274.883,31.157,50.764
2023/09/03 15:00:48,1278.500,31.100,50.736
2023/09/03 15:15:48,1276.692,30.960,50.568
2023/09/03 15:30:48,1277.917,30.937,50.568
2023/09/03 15:45:48,1278.675,30.890,50.472
2023/09/03 16:00:48,1278.383,30.913,50.488
2023/09/03 16:15:48,1278.208,30.890,50.420
2023/09/03 16:30:48,1278.208,30.867,50.440
2023/09/03 16:45:48,1275.817,30.890,50.436
2023/09/03 17:00:48,1273.250,30.897,50.452
2023/09/03 17:15:48,1274.592,30.897,50.472
2023/09/03 17:30:48,1272.200,30.883,50.488
2023/09/03 17:45:48,1271.442,30.873,49.940
2023/09/03 18:00:48,1272.958,30.843,50.392
2023/09/03 18:15:48,1275.058,30.867,50.448
2023/09/03 18:30:48,1272.958,30.867,49.956
2023/09/03 18:45:48,1274.300,30.850,48.612
2023/09/03 19:00:48,1274.125,30.833,47.892
2023/09/03 19:15:48,1275.525,30.827,47.188
2023/09/03 19:30:48,1272.667,30.810,47.524
2023/09/03 19:45:48,1272.783,30.820,48.096
2023/09/03 20:00:48,1272.492,30.797,47.136
2023/09/03 20:15:48,1270.508,30.797,47.280
2023/09/03 20:30:48,1270.392,30.763,47.844
2023/09/03 20:45:48,1270.100,30.763,47.524
2023/09/03 21:00:48,1269.342,30.750,47.636
2023/09/03 21:15:48,1269.167,30.733,48.304
2023/09/03 21:30:48,1270.392,30.727,48.560
2023/09/03 21:45:48,1269.925,30.710,48.960
2023/09/03 22:00:48,1271.267,30.687,49.292
2023/09/03 22:15:48,1270.100,30.670,48.856
2023/09/03 22:30:48,1269.750,30.663,48.316
2023/09/03 22:45:48,1266.483,30.633,48.944
2023/09/03 23:00:48,1265.842,30.640,48.684
2023/09/03 23:15:48,1266.600,30.647,48.652
2023/09/03 23:30:48,1265.258,30.633,48.876
2023/09/03 23:45:48,1262.575,30.657,47.760
2023/09/04 00:00:48,1266.192,30.670,48.400
2023/09/04 00:15:48,1267.358,30.633,47.908
2023/09/04 00:30:48,1262.575,30.623,47.736
2023/09/04 00:45:48,1261.933,30.600,49.180
2023/09/04 01:00:48,1264.500,30.577,48.848
2023/09/04 01:15:48,1262.400,30.577,47.992
2023/09/04 01:30:48,1260.883,30.560,48.076
2023/09/04 01:45:48,1263.917,30.547,48.212
2023/09/04 02:00:48,1261.642,30.537,47.028
2023/09/04 02:15:48,1260.300,30.547,48.520
2023/09/04 02:30:48,1263.917,30.523,49.536
2023/09/04 02:45:48,1264.500,30.490,49.388
2023/09/04 03:00:48,1262.400,30.483,49.028
2023/09/04 03:15:48,1263.625,30.460,47.872
2023/09/04 03:30:48,1266.892,30.420,48.532
2023/09/04 03:45:48,1266.017,30.407,48.620
2023/09/04 04:00:48,1264.383,30.383,48.832
2023/09/04 04:15:48,1265.550,30.360,49.112
2023/09/04 04:30:48,1265.550,30.350,49.288
2023/09/04 04:45:48,1264.033,30.327,47.916
2023/09/04 05:00:48,1262.983,30.333,48.628
2023/09/04 05:15:48,1264.500,30.327,48.596
2023/09/04 05:30:48,1263.917,30.303,48.552
2023/09/04 05:45:48,1264.675,30.273,48.280
2023/09/04 06:00:48,1265.083,30.263,47.260
2023/09/04 06:15:48,1263.450,30.227,51.372
2023/09/04 06:30:48,1266.308,30.227,51.232
2023/09/04 06:45:48,1267.358,30.217,51.216
2023/09/04 07:00:48,1266.017,30.227,51.236
2023/09/04 07:15:48,1265.725,30.217,51.176
2023/09/04 07:30:48,1267.242,30.193,51.164
2023/09/04 07:45:48,1264.967,30.180,51.152
2023/09/04 08:00:48,1265.433,30.180,51.184
2023/09/04 08:15:48,1267.358,30.140,51.232
2023/09/04 08:30:48,1266.892,30.140,51.240
2023/09/04 08:45:48,1266.892,30.140,51.200
2023/09/04 09:00:48,1270.683,30.110,51.180
2023/09/04 09:15:48,1272.317,30.100,51.008
2023/09/04 09:30:48,1269.458,30.133,51.060
2023/09/04 09:45:48,1270.975,30.100,50.976
2023/09/04 10:00:48,1273.717,30.060,50.944
2023/09/04 10:15:48,1272.025,30.083,50.972
2023/09/04 10:30:48,1272.200,30.077,50.832
2023/09/04 10:45:48,1272.200,30.077,50.976
2023/09/04 11:00:48,1271.150,30.110,50.992
2023/09/04 11:15:48,1271.442,30.123,51.024
2023/09/04 11:30:48,1272.667,30.117,51.036
2023/09/04 11:45:48,1273.075,30.110,51.008
2023/09/04 12:00:48,1271.558,30.140,51.016
2023/09/04 12:15:48,1274.125,30.147,51.016
2023/09/04 12:30:48,1273.542,30.163,51.064
2023/09/04 12:45:48,1272.025,30.203,51.048
2023/09/04 13:00:48,1274.767,30.203,51.044
2023/09/04 13:15:48,1276.983,30.210,51.048
2023/09/04 13:30:48,1272.667,30.233,51.064
2023/09/04 13:45:48,1274.125,30.257,50.544
2023/09/04 14:00:48,1276.983,30.263,50.528
2023/09/04 14:15:48,1275.525,30.257,50.552
2023/09/04 14:30:48,1277.158,30.263,50.592
2023/09/04 14:45:48,1277.450,30.233,50.964
2023/09/04 15:00:48,1278.383,30.257,50.584
2023/09/04 15:15:48,1279.083,30.263,50.564
2023/09/04 15:30:48,1280.892,30.273,50.540
2023/09/04 15:45:48,1280.775,30.287,50.616
2023/09/04 16:00:48,1284.508,30.273,50.616
2023/09/04 16:15:48,1282.875,30.297,50.624
2023/09/04 16:30:48,1281.650,30.310,50.640
2023/09/04 16:45:48,1283.342,30.320,50.612
2023/09/04 17:00:48,1283.925,30.310,50.636
2023/09/04 17:15:48,1280.308,30.297,50.620
2023/09/04 17:30:48,1279.433,30.303,50.644
2023/09/04 17:45:48,1280.483,30.303,50.616
2023/09/04 18:00:48,1280.483,30.287,50.600
2023/09/04 18:15:48,1279.433,30.257,50.572
2023/09/04 18:30:48,1281.358,30.257,50.564
2023/09/04 18:45:48,1277.917,30.170,50.976
2023/09/04 19:00:48,1276.575,30.203,50.908
2023/09/04 19:15:48,1278.675,30.170,50.928
2023/09/04 19:30:48,1278.967,30.147,50.908
2023/09/04 19:45:48,1275.817,30.140,50.892
2023/09/04 20:00:48,1275.350,30.117,50.876
2023/09/04 20:15:48,1273.717,30.093,50.900
2023/09/04 20:30:48,1273.717,30.070,50.892
2023/09/04 20:45:48,1273.542,30.070,50.892
2023/09/04 21:00:48,1274.592,30.070,50.844
2023/09/04 21:15:48,1273.250,30.047,50.804
2023/09/04 21:30:48,1271.442,30.047,50.748
2023/09/04 21:45:48,1273.075,30.047,50.832
2023/09/04 22:00:48,1274.125,30.000,50.768
2023/09/04 22:15:48,1272.025,29.983,50.796
2023/09/04 22:30:48,1271.733,29.967,50.776
2023/09/04 22:45:48,1269.633,29.920,50.780
2023/09/04 23:00:48,1268.875,29.937,50.752
2023/09/04 23:15:48,1267.825,29.897,50.716
2023/09/04 23:30:48,1267.358,29.873,50.708
2023/09/04 23:45:48,1266.892,29.860,50.676
2023/09/05 00:00:48,1266.192,29.827,50.632
2023/09/05 00:15:48,1265.083,29.773,50.616
2023/09/05 00:30:48,1264.792,29.757,50.548
2023/09/05 00:45:48,1264.033,29.757,50.556
2023/09/05 01:00:48,1264.033,29.797,50.520
2023/09/05 01:15:48,1263.158,29.773,50.468
2023/09/05 01:30:48,1262.575,29.757,50.152
2023/09/05 01:45:48,1261.642,29.740,49.952
2023/09/05 02:00:48,1259.075,29.733,50.284
2023/09/05 02:15:48,1259.717,29.740,50.444
2023/09/05 02:30:48,1260.883,29.710,50.876
2023/09/05 02:45:48,1260.417,29.703,50.840
2023/09/05 03:00:48,1260.592,29.703,50.916
2023/09/05 03:15:48,1260.767,29.663,50.872
2023/09/05 03:30:48,1260.300,29.657,50.728
2023/09/05 03:45:48,1261.175,29.663,50.816
2023/09/05 04:00:48,1263.158,29.663,50.820
2023/09/05 04:15:48,1264.208,29.670,50.800
2023/09/05 04:30:48,1263.333,29.663,50.820
2023/09/05 04:45:48,1262.925,29.640,50.828
2023/09/05 05:00:48,1261.175,29.640,49.876
2023/09/05 05:15:48,1262.050,29.633,50.668
2023/09/05 05:30:48,1262.050,29.633,50.756
2023/09/05 05:45:48,1262.633,29.610,51.092
2023/09/05 06:00:48,1262.225,29.593,51.212
2023/09/05 06:15:48,1261.175,29.570,50.700
2023/09/05 06:30:48,1262.867,29.547,50.512
2023/09/05 06:45:48,1263.625,29.513,50.528
2023/09/05 07:00:48,1264.383,29.513,50.952
2023/09/05 07:15:48,1265.433,29.483,50.952
2023/09/05 07:30:48,1266.017,29.507,50.940
2023/09/05 07:45:48,1265.433,29.513,50.888
2023/09/05 08:00:48,1264.967,29.547,50.820
2023/09/05 08:15:48,1266.133,29.600,50.840
2023/09/05 08:30:48,1267.592,29.583,50.800
2023/09/05 08:45:48,1268.525,29.617,50.872
2023/09/05 09:00:48,1267.592,29.623,50.788
2023/09/05 09:15:48,1268.642,29.633,50.808
2023/09/05 09:30:48,1269.050,29.670,50.880
2023/09/05 09:45:48,1269.750,29.740,50.436
2023/09/05 10:00:48,1270.975,29.757,50.464
2023/09/05 10:15:48,1272.200,29.797,50.468
2023/09/05 10:30:48,1270.392,29.867,50.532
2023/09/05 10:45:48,1271.442,29.920,50.532
2023/09/05 11:00:48,1272.025,29.930,50.656
2023/09/05 11:15:48,1273.075,29.953,50.652
2023/09/05 11:30:48,1274.592,30.023,50.708
2023/09/05 11:45:48,1275.642,30.093,50.748
2023/09/05 12:00:48,1275.933,30.110,50.836
2023/09/05 12:15:48,1274.767,30.140,50.768
2023/09/05 12:30:48,1274.592,30.170,50.872
2023/09/05 12:45:48,1274.592,30.193,50.664
2023/09/05 13:00:48,1276.108,30.210,51.136
2023/09/05 13:15:48,1275.175,30.257,50.712
2023/09/05 13:30:48,1275.175,30.297,50.768
2023/09/05 13:45:48,1276.108,30.390,50.708
2023/09/05 14:00:48,1276.983,30.443,50.708
2023/09/05 14:15:48,1278.792,30.420,50.680
2023/09/05 14:30:48,1278.383,30.413,50.760
2023/09/05 14:45:48,1276.400,30.390,50.748
2023/09/05 15:00:48,1277.450,30.420,50.700
2023/09/05 15:15:48,1280.017,30.443,50.744
2023/09/05 15:30:48,1280.892,30.483,50.808
2023/09/05 15:45:48,1280.775,30.523,50.864
2023/09/05 16:00:48,1280.192,30.547,50.840
2023/09/05 16:15:48,1282.408,30.553,50.864
2023/09/05 16:30:48,1283.167,30.583,50.708
2023/09/05 16:45:48,1279.550,30.593,50.896
2023/09/05 17:00:48,1279.433,30.610,50.900
2023/09/05 17:15:48,1283.750,30.623,50.916
2023/09/05 17:30:48,1283.167,30.640,50.936
2023/09/05 17:45:48,1280.483,30.647,50.928
2023/09/05 18:00:48,1277.625,30.640,50.956
2023/09/05 18:15:48,1279.842,30.647,50.960
2023/09/05 18:30:48,1279.258,30.633,50.960
2023/09/05 18:45:48,1277.625,30.647,50.908
2023/09/05 19:00:48,1276.983,30.647,49.388
2023/09/05 19:15:48,1278.500,30.657,50.812
2023/09/05 19:30:48,1277.742,30.647,50.812
2023/09/05 19:45:48,1276.575,30.647,50.808
2023/09/05 20:00:48,1275.817,30.640,50.776
2023/09/05 20:15:48,1276.867,30.623,50.764
2023/09/05 20:30:48,1277.917,30.600,50.768
2023/09/05 20:45:48,1275.350,30.610,50.696
2023/09/05 21:00:48,1274.300,30.583,50.632
2023/09/05 21:15:48,1273.833,30.577,50.636
2023/09/05 21:30:48,1271.558,30.570,50.664
2023/09/05 21:45:48,1272.783,30.553,50.680
2023/09/05 22:00:48,1273.075,30.577,50.596
2023/09/05 22:15:48,1268.700,30.547,48.996
2023/09/05 22:30:48,1267.242,30.513,50.372
2023/09/05 22:45:48,1272.200,30.500,50.076
2023/09/05 23:00:48,1269.925,30.500,50.616
2023/09/05 23:15:48,1266.775,30.483,50.560
2023/09/05 23:30:48,1268.875,30.453,50.204
2023/09/05 23:45:48,1268.583,30.420,46.652
2023/09/06 00:00:48,1263.917,30.407,50.548
2023/09/06 00:15:48,1262.692,30.420,50.476
2023/09/06 00:30:48,1262.400,30.390,50.480
2023/09/06 00:45:48,1263.917,30.383,50.524
2023/09/06 01:00:48,1259.367,30.343,50.520
2023/09/06 01:15:48,1258.958,30.327,50.512
2023/09/06 01:30:48,1262.108,30.333,50.492
2023/09/06 01:45:48,1260.008,30.327,50.468
2023/09/06 02:00:48,1257.442,30.327,50.432
2023/09/06 02:15:48,1258.783,30.240,50.356
2023/09/06 02:30:48,1258.317,30.227,50.744
2023/09/06 02:45:48,1255.925,30.187,50.812
2023/09/06 03:00:48,1259.833,30.110,49.824
2023/09/06 03:15:48,1257.908,30.070,50.772
2023/09/06 03:30:48,1255.050,30.047,50.720
2023/09/06 03:45:48,1258.025,30.083,50.800
2023/09/06 04:00:48,1260.417,30.053,50.644
2023/09/06 04:15:48,1257.150,30.053,50.708
2023/09/06 04:30:48,1255.750,30.060,50.692
2023/09/06 04:45:48,1258.783,30.053,50.768
2023/09/06 05:00:48,1262.400,30.047,50.692
2023/09/06 05:15:48,1257.150,30.047,50.656
2023/09/06 05:30:48,1252.600,30.013,50.668
2023/09/06 05:45:48,1258.492,30.013,50.572
2023/09/06 06:00:48,1262.575,30.013,50.296
2023/09/06 06:15:48,1255.750,29.967,50.524
2023/09/06 06:30:48,1254.292,29.983,50.700
2023/09/06 06:45:48,1260.767,29.977,50.856
2023/09/06 07:00:48,1258.317,29.953,50.776
2023/09/06 07:15:48,1257.267,29.937,50.728
2023/09/06 07:30:48,1259.717,29.937,50.780
2023/09/06 07:45:48,1262.867,29.920,50.776
2023/09/06 08:00:48,1260.592,29.943,50.596
2023/09/06 08:15:48,1259.075,30.007,50.868
2023/09/06 08:30:48,1263.742,30.047,50.856
2023/09/06 08:45:48,1264.967,30.093,50.892
2023/09/06 09:00:48,1260.883,30.170,50.572
2023/09/06 09:15:48,1262.692,30.273,50.592
2023/09/06 09:30:48,1265.842,30.263,50.440
2023/09/06 09:45:48,1263.625,30.273,50.188
2023/09/06 10:00:48,1263.158,30.397,50.364
2023/09/06 10:15:48,1267.242,30.367,50.600
2023/09/06 10:30:48,1267.067,30.413,50.684
2023/09/06 10:45:48,1267.533,30.460,50.384
2023/09/06 11:00:48,1267.650,30.477,50.600
2023/09/06 11:15:48,1271.442,30.483,50.632
2023/09/06 11:30:48,1272.958,30.553,50.700
2023/09/06 11:45:48,1269.633,30.610,50.808
2023/09/06 12:00:48,1269.342,30.583,50.764
