Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
8/20/2023,17:42,0.147,-,0.3
8/20/2023,17:48,0.147,-,0.295
8/20/2023,17:54,0.147,-,0.291
8/20/2023,18:00,0.148,-,0.298
8/20/2023,18:06,0.148,-,0.307
8/20/2023,18:12,0.149,-,0.322
8/20/2023,18:18,0.149,-,0.335
8/20/2023,18:24,0.15,-,0.333
8/20/2023,18:30,0.151,-,0.325
8/20/2023,18:36,0.152,-,0.307
8/20/2023,18:42,0.152,-,0.3
8/20/2023,18:48,0.153,-,0.306
8/20/2023,18:54,0.154,-,0.318
8/20/2023,19:00,0.155,-,0.334
8/20/2023,19:06,0.156,-,0.337
8/20/2023,19:12,0.157,-,0.347
8/20/2023,19:18,0.158,-,0.343
8/20/2023,19:24,0.159,-,0.345
8/20/2023,19:30,0.16,-,0.344
8/20/2023,19:36,0.161,-,0.343
8/20/2023,19:42,0.162,-,0.339
8/20/2023,19:48,0.163,-,0.347
8/20/2023,19:54,0.164,-,0.341
8/20/2023,20:00,0.165,-,0.348
8/20/2023,20:06,0.167,-,0.36
8/20/2023,20:12,0.168,-,0.359
8/20/2023,20:18,0.169,-,0.36
8/20/2023,20:24,0.17,-,0.355
8/20/2023,20:30,0.171,-,0.363
8/20/2023,20:36,0.173,-,0.368
8/20/2023,20:42,0.174,-,0.374
8/20/2023,20:48,0.175,-,0.359
8/20/2023,20:54,0.176,-,0.355
8/20/2023,21:00,0.177,-,0.358
8/20/2023,21:06,0.178,-,0.356
8/20/2023,21:12,0.179,-,0.342
8/20/2023,21:18,0.181,-,0.344
8/20/2023,21:24,0.182,-,0.366
8/20/2023,21:30,0.183,-,0.377
8/20/2023,21:36,0.184,-,0.389
8/20/2023,21:42,0.185,-,0.394
8/20/2023,21:48,0.186,-,0.397
8/20/2023,21:54,0.187,-,0.388
8/20/2023,22:00,0.188,-,0.377
8/20/2023,22:06,0.189,-,0.372
8/20/2023,22:12,0.19,-,0.38
8/20/2023,22:18,0.191,-,0.38
8/20/2023,22:24,0.192,-,0.372
8/20/2023,22:30,0.193,-,0.367
8/20/2023,22:36,0.194,-,0.384
8/20/2023,22:42,0.195,-,0.39
8/20/2023,22:48,0.196,-,0.373
8/20/2023,22:54,0.197,-,0.363
8/20/2023,23:00,0.198,-,0.37
8/20/2023,23:06,0.198,-,0.37
8/20/2023,23:12,0.199,-,0.365
8/20/2023,23:18,0.2,-,0.374
8/20/2023,23:24,0.201,-,0.388
8/20/2023,23:30,0.201,-,0.393
8/20/2023,23:36,0.202,-,0.394
8/20/2023,23:42,0.203,-,0.396
8/20/2023,23:48,0.203,-,0.384
8/20/2023,23:54,0.204,-,0.373
8/21/2023,0:00,0.205,-,0.366
8/21/2023,0:06,0.205,-,0.37
8/21/2023,0:12,0.206,-,0.373
8/21/2023,0:18,0.206,-,0.375
8/21/2023,0:24,0.206,-,0.372
8/21/2023,0:30,0.207,-,0.37
8/21/2023,0:36,0.207,-,0.372
8/21/2023,0:42,0.207,-,0.377
8/21/2023,0:48,0.207,-,0.369
8/21/2023,0:54,0.208,-,0.368
8/21/2023,1:00,0.208,-,0.368
8/21/2023,1:06,0.208,-,0.373
8/21/2023,1:12,0.208,-,0.375
8/21/2023,1:18,0.207,-,0.37
8/21/2023,1:24,0.207,-,0.361
8/21/2023,1:30,0.207,-,0.352
8/21/2023,1:36,0.207,-,0.36
8/21/2023,1:42,0.206,-,0.365
8/21/2023,1:48,0.206,-,0.362
8/21/2023,1:54,0.205,-,0.357
8/21/2023,2:00,0.204,-,0.358
8/21/2023,2:06,0.204,-,0.357
8/21/2023,2:12,0.203,-,0.354
8/21/2023,2:18,0.202,-,0.358
8/21/2023,2:24,0.201,-,0.351
8/21/2023,2:30,0.2,-,0.353
8/21/2023,2:36,0.199,-,0.356
8/21/2023,2:42,0.198,-,0.357
8/21/2023,2:48,0.197,-,0.358
8/21/2023,2:54,0.195,-,0.359
8/21/2023,3:00,0.194,-,0.364
8/21/2023,3:06,0.193,-,0.359
8/21/2023,3:12,0.191,-,0.358
8/21/2023,3:18,0.19,-,0.341
8/21/2023,3:24,0.188,-,0.344
8/21/2023,3:30,0.186,-,0.344
8/21/2023,3:36,0.185,-,0.347
8/21/2023,3:42,0.183,-,0.349
8/21/2023,3:48,0.181,-,0.346
8/21/2023,3:54,0.179,-,0.349
8/21/2023,4:00,0.178,-,0.353
8/21/2023,4:06,0.176,-,0.352
8/21/2023,4:12,0.174,-,0.341
8/21/2023,4:18,0.172,-,0.339
8/21/2023,4:24,0.17,-,0.34
8/21/2023,4:30,0.168,-,0.344
8/21/2023,4:36,0.166,-,0.337
8/21/2023,4:42,0.165,-,0.336
8/21/2023,4:48,0.163,-,0.332
8/21/2023,4:54,0.161,-,0.327
8/21/2023,5:00,0.159,-,0.319
8/21/2023,5:06,0.157,-,0.314
8/21/2023,5:12,0.155,-,0.307
8/21/2023,5:18,0.154,-,0.305
8/21/2023,5:24,0.152,-,0.316
8/21/2023,5:30,0.15,-,0.323
8/21/2023,5:36,0.149,-,0.314
8/21/2023,5:42,0.147,-,0.308
8/21/2023,5:48,0.146,-,0.302
8/21/2023,5:54,0.144,-,0.306
8/21/2023,6:00,0.143,-,0.307
8/21/2023,6:06,0.141,-,0.304
8/21/2023,6:12,0.14,-,0.311
8/21/2023,6:18,0.139,-,0.318
8/21/2023,6:24,0.137,-,0.322
8/21/2023,6:30,0.136,-,0.319
8/21/2023,6:36,0.135,-,0.309
8/21/2023,6:42,0.134,-,0.311
8/21/2023,6:48,0.133,-,0.31
8/21/2023,6:54,0.132,-,0.304
8/21/2023,7:00,0.131,-,0.305
8/21/2023,7:06,0.13,-,0.313
8/21/2023,7:12,0.129,-,0.315
8/21/2023,7:18,0.128,-,0.315
8/21/2023,7:24,0.127,-,0.318
8/21/2023,7:30,0.127,-,0.324
8/21/2023,7:36,0.126,-,0.317
8/21/2023,7:42,0.125,-,0.319
8/21/2023,7:48,0.125,-,0.325
8/21/2023,7:54,0.124,-,0.328
8/21/2023,8:00,0.123,-,0.324
8/21/2023,8:06,0.123,-,0.322
8/21/2023,8:12,0.122,-,0.326
8/21/2023,8:18,0.122,-,0.333
8/21/2023,8:24,0.121,-,0.335
8/21/2023,8:30,0.121,-,0.33
8/21/2023,8:36,0.121,-,0.334
8/21/2023,8:42,0.12,-,0.337
8/21/2023,8:48,0.12,-,0.345
8/21/2023,8:54,0.119,-,0.338
8/21/2023,9:00,0.119,-,0.34
8/21/2023,9:06,0.119,-,0.338
8/21/2023,9:12,0.118,-,0.34
8/21/2023,9:18,0.118,-,0.352
8/21/2023,9:24,0.118,-,0.351
8/21/2023,9:30,0.118,-,0.346
8/21/2023,9:36,0.117,-,0.346
8/21/2023,9:42,0.117,-,0.347
8/21/2023,9:48,0.117,-,0.342
8/21/2023,9:54,0.117,-,0.34
8/21/2023,10:00,0.117,-,0.346
8/21/2023,10:06,0.117,-,0.339
8/21/2023,10:12,0.117,-,0.34
8/21/2023,10:18,0.117,-,0.345
8/21/2023,10:24,0.117,-,0.347
8/21/2023,10:30,0.117,-,0.34
8/21/2023,10:36,0.117,-,0.335
8/21/2023,10:42,0.117,-,0.329
8/21/2023,10:48,0.117,-,0.326
8/21/2023,10:54,0.117,-,0.33
8/21/2023,11:00,0.118,-,0.335
8/21/2023,11:06,0.118,-,0.339
8/21/2023,11:12,0.118,-,0.331
8/21/2023,11:18,0.119,-,0.332
8/21/2023,11:24,0.119,-,0.328
8/21/2023,11:30,0.12,-,0.326
8/21/2023,11:36,0.12,-,0.314
8/21/2023,11:42,0.121,-,0.308
8/21/2023,11:48,0.121,-,0.313
8/21/2023,11:54,0.122,-,0.319
8/21/2023,12:00,0.123,-,0.327
8/21/2023,12:06,0.123,-,0.326
8/21/2023,12:12,0.124,-,0.323
8/21/2023,12:18,0.125,-,0.318
8/21/2023,12:24,0.126,-,0.314
8/21/2023,12:30,0.127,-,0.308
8/21/2023,12:36,0.128,-,0.31
8/21/2023,12:42,0.129,-,0.309
8/21/2023,12:48,0.13,-,0.313
8/21/2023,12:54,0.131,-,0.32
8/21/2023,13:00,0.132,-,0.318
8/21/2023,13:06,0.133,-,0.308
8/21/2023,13:12,0.134,-,0.302
8/21/2023,13:18,0.135,-,0.305
8/21/2023,13:24,0.136,-,0.313
8/21/2023,13:30,0.137,-,0.309
8/21/2023,13:36,0.138,-,0.315
8/21/2023,13:42,0.139,-,0.33
8/21/2023,13:48,0.141,-,0.326
8/21/2023,13:54,0.142,-,0.32
8/21/2023,14:00,0.143,-,0.316
8/21/2023,14:06,0.144,-,0.317
8/21/2023,14:12,0.145,-,0.322
8/21/2023,14:18,0.146,-,0.336
8/21/2023,14:24,0.147,-,0.342
8/21/2023,14:30,0.148,-,0.351
8/21/2023,14:36,0.149,-,0.344
8/21/2023,14:42,0.15,-,0.343
8/21/2023,14:48,0.151,-,0.337
8/21/2023,14:54,0.152,-,0.33
8/21/2023,15:00,0.153,-,0.327
8/21/2023,15:06,0.154,-,0.32
8/21/2023,15:12,0.155,-,0.317
8/21/2023,15:18,0.156,-,0.336
8/21/2023,15:24,0.156,-,0.342
8/21/2023,15:30,0.157,-,0.335
8/21/2023,15:36,0.158,-,0.331
8/21/2023,15:42,0.159,-,0.333
8/21/2023,15:48,0.159,-,0.324
8/21/2023,15:54,0.16,-,0.321
8/21/2023,16:00,0.161,-,0.324
8/21/2023,16:06,0.161,-,0.332
8/21/2023,16:12,0.162,-,0.338
8/21/2023,16:18,0.163,-,0.335
8/21/2023,16:24,0.163,-,0.336
8/21/2023,16:30,0.164,-,0.326
8/21/2023,16:36,0.164,-,0.328
8/21/2023,16:42,0.165,-,0.327
8/21/2023,16:48,0.165,-,0.329
8/21/2023,16:54,0.166,-,0.33
8/21/2023,17:00,0.166,-,0.335
8/21/2023,17:06,0.167,-,0.339
8/21/2023,17:12,0.167,-,0.339
8/21/2023,17:18,0.168,-,0.332
8/21/2023,17:24,0.168,-,0.327
8/21/2023,17:30,0.169,-,0.331
8/21/2023,17:36,0.169,-,0.335
8/21/2023,17:42,0.17,-,0.33
8/21/2023,17:48,0.17,-,0.327
8/21/2023,17:54,0.171,-,0.322
8/21/2023,18:00,0.172,-,0.326
8/21/2023,18:06,0.172,-,0.331
8/21/2023,18:12,0.173,-,0.336
8/21/2023,18:18,0.173,-,0.342
8/21/2023,18:24,0.174,-,0.341
8/21/2023,18:30,0.175,-,0.351
8/21/2023,18:36,0.175,-,0.347
8/21/2023,18:42,0.176,-,0.351
8/21/2023,18:48,0.177,-,0.347
8/21/2023,18:54,0.178,-,0.354
8/21/2023,19:00,0.179,-,0.355
8/21/2023,19:06,0.179,-,0.357
8/21/2023,19:12,0.18,-,0.367
8/21/2023,19:18,0.181,-,0.369
8/21/2023,19:24,0.182,-,0.371
8/21/2023,19:30,0.183,-,0.369
8/21/2023,19:36,0.184,-,0.37
8/21/2023,19:42,0.184,-,0.372
8/21/2023,19:48,0.185,-,0.375
8/21/2023,19:54,0.186,-,0.382
8/21/2023,20:00,0.187,-,0.385
8/21/2023,20:06,0.188,-,0.383
8/21/2023,20:12,0.189,-,0.382
8/21/2023,20:18,0.19,-,0.383
8/21/2023,20:24,0.191,-,0.38
8/21/2023,20:30,0.192,-,0.388
8/21/2023,20:36,0.193,-,0.389
8/21/2023,20:42,0.193,-,0.391
8/21/2023,20:48,0.194,-,0.399
8/21/2023,20:54,0.195,-,0.4
8/21/2023,21:00,0.196,-,0.4
8/21/2023,21:06,0.197,-,0.402
8/21/2023,21:12,0.198,-,0.406
8/21/2023,21:18,0.198,-,0.419
8/21/2023,21:24,0.199,-,0.421
8/21/2023,21:30,0.2,-,0.431
8/21/2023,21:36,0.201,-,0.424
8/21/2023,21:42,0.201,-,0.422
8/21/2023,21:48,0.202,-,0.404
8/21/2023,21:54,0.202,-,0.403
8/21/2023,22:00,0.203,-,0.4
8/21/2023,22:06,0.204,-,0.397
8/21/2023,22:12,0.204,-,0.397
8/21/2023,22:18,0.205,-,0.407
8/21/2023,22:24,0.205,-,0.413
8/21/2023,22:30,0.206,-,0.411
8/21/2023,22:36,0.206,-,0.402
8/21/2023,22:42,0.206,-,0.395
8/21/2023,22:48,0.207,-,0.385
8/21/2023,22:54,0.207,-,0.392
8/21/2023,23:00,0.207,-,0.427
8/21/2023,23:06,0.207,-,0.415
8/21/2023,23:12,0.208,-,0.417
8/21/2023,23:18,0.208,-,0.397
8/21/2023,23:24,0.208,-,0.39
8/21/2023,23:30,0.208,-,0.382
8/21/2023,23:36,0.208,-,0.37
8/21/2023,23:42,0.208,-,0.391
8/21/2023,23:48,0.208,-,0.394
8/21/2023,23:54,0.208,-,0.396
8/22/2023,0:00,0.208,-,0.402
8/22/2023,0:06,0.207,-,0.409
8/22/2023,0:12,0.207,-,0.393
8/22/2023,0:18,0.207,-,0.377
8/22/2023,0:24,0.207,-,0.362
8/22/2023,0:30,0.206,-,0.356
8/22/2023,0:36,0.206,-,0.367
8/22/2023,0:42,0.206,-,0.373
8/22/2023,0:48,0.205,-,0.381
8/22/2023,0:54,0.205,-,0.381
8/22/2023,1:00,0.204,-,0.374
8/22/2023,1:06,0.203,-,0.366
8/22/2023,1:12,0.203,-,0.359
8/22/2023,1:18,0.202,-,0.344
8/22/2023,1:24,0.201,-,0.338
8/22/2023,1:30,0.2,-,0.349
8/22/2023,1:36,0.199,-,0.362
8/22/2023,1:42,0.198,-,0.37
8/22/2023,1:48,0.197,-,0.366
8/22/2023,1:54,0.196,-,0.355
8/22/2023,2:00,0.195,-,0.354
8/22/2023,2:06,0.194,-,0.348
8/22/2023,2:12,0.192,-,0.339
8/22/2023,2:18,0.191,-,0.34
8/22/2023,2:24,0.19,-,0.343
8/22/2023,2:30,0.188,-,0.353
8/22/2023,2:36,0.187,-,0.347
8/22/2023,2:42,0.185,-,0.345
8/22/2023,2:48,0.183,-,0.332
8/22/2023,2:54,0.182,-,0.335
8/22/2023,3:00,0.18,-,0.331
8/22/2023,3:06,0.178,-,0.326
8/22/2023,3:12,0.176,-,0.319
8/22/2023,3:18,0.174,-,0.322
8/22/2023,3:24,0.172,-,0.323
8/22/2023,3:30,0.17,-,0.322
8/22/2023,3:36,0.168,-,0.325
8/22/2023,3:42,0.166,-,0.323
8/22/2023,3:48,0.164,-,0.32
8/22/2023,3:54,0.162,-,0.313
8/22/2023,4:00,0.16,-,0.302
8/22/2023,4:06,0.157,-,0.292
8/22/2023,4:12,0.155,-,0.291
8/22/2023,4:18,0.153,-,0.295
8/22/2023,4:24,0.151,-,0.295
8/22/2023,4:30,0.148,-,0.3
8/22/2023,4:36,0.146,-,0.298
8/22/2023,4:42,0.144,-,0.293
8/22/2023,4:48,0.142,-,0.286
8/22/2023,4:54,0.139,-,0.278
8/22/2023,5:00,0.137,-,0.267
8/22/2023,5:06,0.135,-,0.263
8/22/2023,5:12,0.133,-,0.268
8/22/2023,5:18,0.131,-,0.276
8/22/2023,5:24,0.128,-,0.276
8/22/2023,5:30,0.126,-,0.272
8/22/2023,5:36,0.124,-,0.264
8/22/2023,5:42,0.122,-,0.261
8/22/2023,5:48,0.12,-,0.256
8/22/2023,5:54,0.118,-,0.246
8/22/2023,6:00,0.117,-,0.236
8/22/2023,6:06,0.115,-,0.233
8/22/2023,6:12,0.113,-,0.245
8/22/2023,6:18,0.111,-,0.256
8/22/2023,6:24,0.11,-,0.256
8/22/2023,6:30,0.108,-,0.253
8/22/2023,6:36,0.107,-,0.246
8/22/2023,6:42,0.105,-,0.24
8/22/2023,6:48,0.104,-,0.235
8/22/2023,6:54,0.102,-,0.236
8/22/2023,7:00,0.101,-,0.238
8/22/2023,7:06,0.1,-,0.241
8/22/2023,7:12,0.099,-,0.249
8/22/2023,7:18,0.098,-,0.254
8/22/2023,7:24,0.097,-,0.26
8/22/2023,7:30,0.096,-,0.256
8/22/2023,7:36,0.095,-,0.243
8/22/2023,7:42,0.094,-,0.236
8/22/2023,7:48,0.093,-,0.235
8/22/2023,7:54,0.093,-,0.243
8/22/2023,8:00,0.092,-,0.242
8/22/2023,8:06,0.091,-,0.254
8/22/2023,8:12,0.091,-,0.266
8/22/2023,8:18,0.09,-,0.265
8/22/2023,8:24,0.09,-,0.262
8/22/2023,8:30,0.089,-,0.256
8/22/2023,8:36,0.089,-,0.252
8/22/2023,8:42,0.089,-,0.246
8/22/2023,8:48,0.088,-,0.247
8/22/2023,8:54,0.088,-,0.254
8/22/2023,9:00,0.088,-,0.259
8/22/2023,9:06,0.088,-,0.259
8/22/2023,9:12,0.088,-,0.254
8/22/2023,9:18,0.088,-,0.25
8/22/2023,9:24,0.088,-,0.235
8/22/2023,9:30,0.088,-,0.232
8/22/2023,9:36,0.088,-,0.23
8/22/2023,9:42,0.088,-,0.239
8/22/2023,9:48,0.088,-,0.25
8/22/2023,9:54,0.088,-,0.255
8/22/2023,10:00,0.088,-,0.254
8/22/2023,10:06,0.088,-,0.243
8/22/2023,10:12,0.088,-,0.234
8/22/2023,10:18,0.089,-,0.225
8/22/2023,10:24,0.089,-,0.228
8/22/2023,10:30,0.089,-,0.232
8/22/2023,10:36,0.089,-,0.232
8/22/2023,10:42,0.09,-,0.241
8/22/2023,10:48,0.09,-,0.254
8/22/2023,10:54,0.091,-,0.253
8/22/2023,11:00,0.091,-,0.242
8/22/2023,11:06,0.092,-,0.236
8/22/2023,11:12,0.092,-,0.234
8/22/2023,11:18,0.093,-,0.231
8/22/2023,11:24,0.094,-,0.231
8/22/2023,11:30,0.094,-,0.236
8/22/2023,11:36,0.095,-,0.247
8/22/2023,11:42,0.096,-,0.249
8/22/2023,11:48,0.097,-,0.249
8/22/2023,11:54,0.098,-,0.243
8/22/2023,12:00,0.099,-,0.241
8/22/2023,12:06,0.1,-,0.233
8/22/2023,12:12,0.101,-,0.238
8/22/2023,12:18,0.102,-,0.243
8/22/2023,12:24,0.103,-,0.241
8/22/2023,12:30,0.104,-,0.246
8/22/2023,12:36,0.106,-,0.247
8/22/2023,12:42,0.107,-,0.253
8/22/2023,12:48,0.108,-,0.248
8/22/2023,12:54,0.11,-,0.239
8/22/2023,13:00,0.111,-,0.223
8/22/2023,13:06,0.113,-,0.22
8/22/2023,13:12,0.114,-,0.225
8/22/2023,13:18,0.116,-,0.231
8/22/2023,13:24,0.118,-,0.235
8/22/2023,13:30,0.119,-,0.239
8/22/2023,13:36,0.121,-,0.242
8/22/2023,13:42,0.123,-,0.25
8/22/2023,13:48,0.124,-,0.246
8/22/2023,13:54,0.126,-,0.253
8/22/2023,14:00,0.128,-,0.245
8/22/2023,14:06,0.129,-,0.238
8/22/2023,14:12,0.131,-,0.239
8/22/2023,14:18,0.133,-,0.247
8/22/2023,14:24,0.135,-,0.25
8/22/2023,14:30,0.137,-,0.251
8/22/2023,14:36,0.138,-,0.255
8/22/2023,14:42,0.14,-,0.253
8/22/2023,14:48,0.142,-,0.259
8/22/2023,14:54,0.144,-,0.253
8/22/2023,15:00,0.146,-,0.246
8/22/2023,15:06,0.147,-,0.245
8/22/2023,15:12,0.149,-,0.247
8/22/2023,15:18,0.151,-,0.25
8/22/2023,15:24,0.153,-,0.237
8/22/2023,15:30,0.154,-,0.237
8/22/2023,15:36,0.156,-,0.245
8/22/2023,15:42,0.158,-,0.246
8/22/2023,15:48,0.159,-,0.261
8/22/2023,15:54,0.161,-,0.255
8/22/2023,16:00,0.162,-,0.255
8/22/2023,16:06,0.164,-,0.252
8/22/2023,16:12,0.165,-,0.254
8/22/2023,16:18,0.167,-,0.25
8/22/2023,16:24,0.168,-,0.248
8/22/2023,16:30,0.17,-,0.246
8/22/2023,16:36,0.171,-,0.254
8/22/2023,16:42,0.172,-,0.263
8/22/2023,16:48,0.174,-,0.261
8/22/2023,16:54,0.175,-,0.258
8/22/2023,17:00,0.176,-,0.251
8/22/2023,17:06,0.177,-,0.255
8/22/2023,17:12,0.179,-,0.255
8/22/2023,17:18,0.18,-,0.257
8/22/2023,17:24,0.181,-,0.256
8/22/2023,17:30,0.182,-,0.255
8/22/2023,17:36,0.183,-,0.253
8/22/2023,17:42,0.184,-,0.259
8/22/2023,17:48,0.186,-,0.266
8/22/2023,17:54,0.187,-,0.27
8/22/2023,18:00,0.188,-,0.269
8/22/2023,18:06,0.189,-,0.273
8/22/2023,18:12,0.19,-,0.27
8/22/2023,18:18,0.191,-,0.267
8/22/2023,18:24,0.192,-,0.27
8/22/2023,18:30,0.193,-,0.272
8/22/2023,18:36,0.194,-,0.28
8/22/2023,18:42,0.195,-,0.287
8/22/2023,18:48,0.196,-,0.293
8/22/2023,18:54,0.197,-,0.296
8/22/2023,19:00,0.198,-,0.304
8/22/2023,19:06,0.199,-,0.3
8/22/2023,19:12,0.2,-,0.302
8/22/2023,19:18,0.201,-,0.296
8/22/2023,19:24,0.202,-,0.301
8/22/2023,19:30,0.203,-,0.298
8/22/2023,19:36,0.204,-,0.301
8/22/2023,19:42,0.205,-,0.304
8/22/2023,19:48,0.205,-,0.314
8/22/2023,19:54,0.206,-,0.319
8/22/2023,20:00,0.207,-,0.324
8/22/2023,20:06,0.208,-,0.325
8/22/2023,20:12,0.209,-,0.325
8/22/2023,20:18,0.21,-,0.322
8/22/2023,20:24,0.211,-,0.324
8/22/2023,20:30,0.211,-,0.328
8/22/2023,20:36,0.212,-,0.336
8/22/2023,20:42,0.213,-,0.343
8/22/2023,20:48,0.214,-,0.352
8/22/2023,20:54,0.214,-,0.351
8/22/2023,21:00,0.215,-,0.343
8/22/2023,21:06,0.216,-,0.336
8/22/2023,21:12,0.216,-,0.333
8/22/2023,21:18,0.217,-,0.335
8/22/2023,21:24,0.217,-,0.338
8/22/2023,21:30,0.218,-,0.344
8/22/2023,21:36,0.218,-,0.345
8/22/2023,21:42,0.219,-,0.346
8/22/2023,21:48,0.219,-,0.341
8/22/2023,21:54,0.22,-,0.335
8/22/2023,22:00,0.22,-,0.333
8/22/2023,22:06,0.22,-,0.326
8/22/2023,22:12,0.22,-,0.327
8/22/2023,22:18,0.221,-,0.332
8/22/2023,22:24,0.221,-,0.332
8/22/2023,22:30,0.221,-,0.333
8/22/2023,22:36,0.221,-,0.336
8/22/2023,22:42,0.221,-,0.341
8/22/2023,22:48,0.221,-,0.342
8/22/2023,22:54,0.221,-,0.341
8/22/2023,23:00,0.22,-,0.334
8/22/2023,23:06,0.22,-,0.334
8/22/2023,23:12,0.22,-,0.337
8/22/2023,23:18,0.22,-,0.335
8/22/2023,23:24,0.219,-,0.34
8/22/2023,23:30,0.219,-,0.345
8/22/2023,23:36,0.219,-,0.341
8/22/2023,23:42,0.218,-,0.338
8/22/2023,23:48,0.218,-,0.332
8/22/2023,23:54,0.217,-,0.327
8/23/2023,0:00,0.216,-,0.32
8/23/2023,0:06,0.216,-,0.324
8/23/2023,0:12,0.215,-,0.334
8/23/2023,0:18,0.214,-,0.344
8/23/2023,0:24,0.213,-,0.348
8/23/2023,0:30,0.213,-,0.339
8/23/2023,0:36,0.212,-,0.331
8/23/2023,0:42,0.211,-,0.31
8/23/2023,0:48,0.21,-,0.303
8/23/2023,0:54,0.208,-,0.303
8/23/2023,1:00,0.207,-,0.32
8/23/2023,1:06,0.206,-,0.328
8/23/2023,1:12,0.205,-,0.333
8/23/2023,1:18,0.204,-,0.33
8/23/2023,1:24,0.202,-,0.316
8/23/2023,1:30,0.201,-,0.295
8/23/2023,1:36,0.199,-,0.283
8/23/2023,1:42,0.198,-,0.286
8/23/2023,1:48,0.196,-,0.298
8/23/2023,1:54,0.195,-,0.308
8/23/2023,2:00,0.193,-,0.314
8/23/2023,2:06,0.191,-,0.314
8/23/2023,2:12,0.189,-,0.305
8/23/2023,2:18,0.187,-,0.293
8/23/2023,2:24,0.186,-,0.277
8/23/2023,2:30,0.184,-,0.268
8/23/2023,2:36,0.182,-,0.274
8/23/2023,2:42,0.179,-,0.281
8/23/2023,2:48,0.177,-,0.292
8/23/2023,2:54,0.175,-,0.294
8/23/2023,3:00,0.173,-,0.293
8/23/2023,3:06,0.171,-,0.283
8/23/2023,3:12,0.168,-,0.276
8/23/2023,3:18,0.166,-,0.271
8/23/2023,3:24,0.163,-,0.265
8/23/2023,3:30,0.161,-,0.263
8/23/2023,3:36,0.158,-,0.275
8/23/2023,3:42,0.156,-,0.285
8/23/2023,3:48,0.153,-,0.288
8/23/2023,3:54,0.151,-,0.285
8/23/2023,4:00,0.148,-,0.278
8/23/2023,4:06,0.145,-,0.268
8/23/2023,4:12,0.143,-,0.26
8/23/2023,4:18,0.14,-,0.254
8/23/2023,4:24,0.137,-,0.253
8/23/2023,4:30,0.135,-,0.255
8/23/2023,4:36,0.132,-,0.257
8/23/2023,4:42,0.129,-,0.254
8/23/2023,4:48,0.126,-,0.247
8/23/2023,4:54,0.124,-,0.238
8/23/2023,5:00,0.121,-,0.233
8/23/2023,5:06,0.118,-,0.226
8/23/2023,5:12,0.116,-,0.231
8/23/2023,5:18,0.113,-,0.229
8/23/2023,5:24,0.11,-,0.236
8/23/2023,5:30,0.108,-,0.233
8/23/2023,5:36,0.105,-,0.226
8/23/2023,5:42,0.103,-,0.22
8/23/2023,5:48,0.1,-,0.209
8/23/2023,5:54,0.098,-,0.209
8/23/2023,6:00,0.096,-,0.215
8/23/2023,6:06,0.093,-,0.213
8/23/2023,6:12,0.091,-,0.217
8/23/2023,6:18,0.089,-,0.21
8/23/2023,6:24,0.087,-,0.203
8/23/2023,6:30,0.085,-,0.199
8/23/2023,6:36,0.083,-,0.204
8/23/2023,6:42,0.081,-,0.212
8/23/2023,6:48,0.079,-,0.221
8/23/2023,6:54,0.077,-,0.225
8/23/2023,7:00,0.076,-,0.215
8/23/2023,7:06,0.074,-,0.206
8/23/2023,7:12,0.072,-,0.203
8/23/2023,7:18,0.071,-,0.199
8/23/2023,7:24,0.07,-,0.195
8/23/2023,7:30,0.068,-,0.207
8/23/2023,7:36,0.067,-,0.212
8/23/2023,7:42,0.066,-,0.211
8/23/2023,7:48,0.065,-,0.208
8/23/2023,7:54,0.064,-,0.202
8/23/2023,8:00,0.063,-,0.197
8/23/2023,8:06,0.062,-,0.197
8/23/2023,8:12,0.061,-,0.202
8/23/2023,8:18,0.06,-,0.201
8/23/2023,8:24,0.06,-,0.204
8/23/2023,8:30,0.059,-,0.207
8/23/2023,8:36,0.059,-,0.215
8/23/2023,8:42,0.058,-,0.218
8/23/2023,8:48,0.058,-,0.217
8/23/2023,8:54,0.057,-,0.212
8/23/2023,9:00,0.057,-,0.204
8/23/2023,9:06,0.057,-,0.205
8/23/2023,9:12,0.057,-,0.207
8/23/2023,9:18,0.056,-,0.212
8/23/2023,9:24,0.056,-,0.207
8/23/2023,9:30,0.056,-,0.214
8/23/2023,9:36,0.056,-,0.213
8/23/2023,9:42,0.056,-,0.208
8/23/2023,9:48,0.057,-,0.2
8/23/2023,9:54,0.057,-,0.2
8/23/2023,10:00,0.057,-,0.208
8/23/2023,10:06,0.057,-,0.219
8/23/2023,10:12,0.057,-,0.213
8/23/2023,10:18,0.058,-,0.212
8/23/2023,10:24,0.058,-,0.201
8/23/2023,10:30,0.059,-,0.194
8/23/2023,10:36,0.059,-,0.186
8/23/2023,10:42,0.059,-,0.194
8/23/2023,10:48,0.06,-,0.202
8/23/2023,10:54,0.061,-,0.208
8/23/2023,11:00,0.061,-,0.216
8/23/2023,11:06,0.062,-,0.219
8/23/2023,11:12,0.063,-,0.213
8/23/2023,11:18,0.063,-,0.193
8/23/2023,11:24,0.064,-,0.186
8/23/2023,11:30,0.065,-,0.188
8/23/2023,11:36,0.066,-,0.189
8/23/2023,11:42,0.067,-,0.197
8/23/2023,11:48,0.068,-,0.205
8/23/2023,11:54,0.069,-,0.207
8/23/2023,12:00,0.07,-,0.214
8/23/2023,12:06,0.071,-,0.222
